text,label
"Tuhan takkan berikan cobaan melebihi kemampuanmu. Ketika putus asa, ingatlah, jika Tuhan memberinya padamu, Dia akan membantumu melewatinya.",Tidak Ada
"Terjerembab dlm kubangan murka, hampa terasa bilur cinta hilang nestapa, kurasa ini tak adil untukku. Cinta. #muridkualien",Ringan
"Dalam setiap duka pasti ada suka.Jangan menyerah; krn dengan putus asa kita tidak lebih dari pecundang, Bangkit!!",Tidak Ada
"Yang namanya untuk keluarga, tidak pernah ada putus asa. F!GHT",Tidak Ada
"Aries, kami tahu hati Anda hampa karena belum juga menemukan orang yang cocok buat jadi kekasih. #astro",Ringan
"Kita menerjemahkan cinta pada ruang hampa cahaya. Sepasang mata menyusur jalan, menuju surga. ~ @okaholic",Tidak Ada
Sienna Tak Putus Asa Meski Lebih Pendek dari Kembarannya Akibat Kondisi Langka via @detikhealth,Tidak Ada
"Terjerembab dlm kubangan murka, hampa terasa bilur cinta hilang nestapa, kurasa ini tak adil untukku. Cinta. #muridkualien",Ringan
Sienna Tak Putus Asa Meski Lebih Pendek dari Kembarannya Akibat Kondisi Langka,Tidak Ada
"Aha! RT @leechandra: Kawan-kawan yang masih jomblo, jangan putus asa. Tetap semangat dan jadikan pacar Lorde sebagai inspirasi.",Tidak Ada
Jangan menangis kerana cinta yang hampa tapi menangislah jika tak dapat menyapu dosa bila ternoda kerana cinta,Ringan
Pasal Bola pun nak gaduh. Hampa,Ringan
aku hampir putus asa melihat kau sering dengan dirinya :(,Tidak Ada
:( *pukpuk kamu RT @M_Henda: Kartu_As Hampa :| #RabuCurcol,Tidak Ada
"#FaktaKematian ketika kamu putus asa, ada 200 kemungkinan untuk mati",Tidak Ada
do with passion not ambition jd ga prnah putus asa :p RT @Moxx_Stroke: slama latihan prnah ptus asa? gmna cra nyikapinnya? @andyangorust,Tidak Ada
'Dia terlalu sempurna bagi aku' Ini pasti bermain di minda dan kamu pasti putus asa utk mnjd yg sempurna sdg kamu tahu tiada yg sempurna.,Tidak Ada
Kekayaan tanpa kepercayaan akan membuat hidupmu hampa | #SRUDUKFOLLOW,Ringan
Orang berjaya tidak pernah berputus asa dan orang cepat putus asa akan sentiasa gagal dalam hidup.,Tidak Ada
"Kini kubersemeyam dalam istana duka, memeluk derita, berselimut hampa. ~ @ROTORArJEMb",Tidak Ada
Baca tulisan ini “pantang menyerah dan putus asa&gt;&gt;&gt;,Tidak Ada
Sedih sedih banget lagunya :( air matanya di lap dulu nih *sodorin kanebo,Ringan
"Tuhan takkan berikan cobaan melebihi kemampuanmu. Ketika putus asa, ingatlah, jika Tuhan memberinya padamu, Dia akan membantumu melewatinya.",Tidak Ada
"""@redzuanshah07: ""@AnwarGaleria: ""Jangan putus asa selagi keadilan dan kemanusiaan tidak ditegakkan"" DS #quote",Tidak Ada
YOTers! Pernahkah kalian merasa putus asa dalam kehidupan? Pasti semua orang pernah merasakan hal tersebut&gt; #TOPNotes,Tidak Ada
"Fakta #Aries : Berhati-hati dalam mengambil keputusan,pandai berbicara, dan tidak mudah putus asa",Tidak Ada
Ssst.. Jangan Putus asa. Karna Tuhan akan melakukan apa yg tak bisa kamu lakukan dalam hidupmu. OPTIMIS??,Tidak Ada
#Cumannanya yang sering bikin kamu putus asa?,Tidak Ada
Selamat Makan semuaaaa!! Mimin stop tweeting dulu ah.. Mau makan dgn tangan hampa *alah*,Ringan
"Jam segini udah laper... tapi kalo makan berat, rasanya nanggung banget.. Kalo menurut Brosis, enaknya ganjel perut pake apa ya? *galau",Ringan
Jangan pernah putus asa. Jika Tuhan masih memberimu waktu dan kesempatan. Berusahalah semampu apa yg kamu bisa.,Tidak Ada
"Tuhan takkan berikan cobaan melebihi kemampuanmu. Ketika putus asa, ingatlah, jika Tuhan memberinya padamu, Dia akan membantumu melewatinya.",Tidak Ada
#NeverStopInspiring RT @muhdaminbaik: putus asa &amp; lemah akan mengelamkan diri kita.membina potensi individu tuk terus menaik tangga kejayaan,Tidak Ada
"LAHIR BULAN DESEMBER : baik,ramah,sedikit sombong,tdk pernah putus asa.",Tidak Ada
"LAHIR BULAN SEPTEMBER : baik,ramah,selalu mengerti,sedikit sensitif,tdk pernah putus asa",Tidak Ada
"LAHIR BULAN AGUSTUS : baik,ramah,peduli,rasa kasih sayang amat besar,selalu mengalah,tdk pernah putus asa.",Tidak Ada
"LAHIR BULAN JANUARI : ramah,baik,cakep,tidak mudah putus asa,nurut ortu",Tidak Ada
YOTers! Pernahkah kalian merasa putus asa dalam kehidupan? Pasti semua orang pernah merasakan hal tersebut&gt; #TOPNotes,Tidak Ada
"Mata ngaku ketika itu dia berkali2 down banget, tapi dia gak pernah komplain &amp; terus berlatih keras. #TheSpecialJuan",Tidak Ada
"Ayah; ialah pelajaran tentang pengorbanan, yang di dalamnya tak pernah ada kata putus asa. ♥ — @Irf_Journey",Tidak Ada
@FunJunkies @tikabanget iya bisa banget dikomplain. Aduuhh kok sedih banget bacanya :(,Tidak Ada
Hidupkan spirit di atas kondisi yang sebetulnya cukup rentan untuk membuat putus asa. #MimpiSejutaDolar hal 61,Tidak Ada
"Putus asa itu menyerah tanpa melakukan semampunya, berserah diri itu berusaha dan ikhlas atas apa yang akan terjadi. ~ @daudantonius",Tidak Ada
"#menghadapimasalah 3&gt; jangan didramatisir, 4&gt; jangan emosional dan 5&gt; jangan pernah putus asa dari pertolongan Alloh",Tidak Ada
"Keluarga = motivasi. Demi mereka tak akan ada putus asa, demi mereka teruslah berusaha. — Ayah",Tidak Ada
"Cinta memang tak selamanya sweet, kadang terasa pahit dan menyakitkan hati. Lindungi hati awak agar awak tak mudah putus asa akan seseorang.",Tidak Ada
"Hidup tanpa cinta pasti hampa,Hidup gila harta pasti celaka,Hidup bersyukur &amp; apa adanya, Pasti bahagia.",Ringan
""" KeadiLan tanpa kekuatan adaLah HAMPA, tapi kekuatan tanpa keadiLan hanyaLah berupa KEKERASAN "" (Uzumaki Nagato)",Tidak Ada
"#GOLDENTIME : ya Allah, semangati sahabat kami yang putus asa. Sungguh Engkau sebaik-baik penyemangat | #SRUDUKFOLLOW",Tidak Ada
"Gua post moment tu bagi orang lain terasa , ni orang lain pulak yg respon . Hampa kecewa gua .",Ringan
Keluarga Hampir Putus Asa Bawa Pulang Empat Beradik Dari Sweden: KOTA BAHARU: Anggota keluarga empat anak pasa...,Tidak Ada
"Kakputi mau ke jerman, kuliah dia, gaya banget ya, 4 taun lg sedih bgt:(( sumpah lo :( -S",Ringan
"Di kala hasil yg besar blm terlihat, jangan putus asa &amp; berpikir bhw kita belum meraup ”penghasilan” apa pun juga. #MimpiSejutaDolar hal 251",Tidak Ada
Biarlah jatuh berjuta kali namun jgn ngalah walau sekali. Bangkit dan terus bangkit!! Putus asa bkn ending terbaik utk sebuah perjuangan.,Tidak Ada
"Ayah; ialah pelajaran tentang pengorbanan, yang di dalamnya tak pernah ada kata lelah dan putus asa — @Irf_Journey",Tidak Ada
Keluarga hampir putus asa bawa pulang 4 beradik dari #Sweden #beritamalaysia #beritautusan #SwedenLetThemGo,Tidak Ada
"Kalau nak kebahagiaan dalam hubungan awak, Berusalah, Jangan pernah putus asa, InsyaAllah kebahagiaan itu akan menghiasi hubugan awak :')",Tidak Ada
Walaupun cinta saya ditolak.Namun saya tetap takkan berputus asa awak.Saya akan tetap dapatkan cinta awak tu.Takkan putus asa.,Tidak Ada
Keluarga Hampir Putus Asa Bawa Pulang Empat Beradik Dari Sweden,Tidak Ada
Keluarga hampir putus asa bawa pulang empat beradik dari Sweden,Tidak Ada
"Awek/marka/gf kadang2 hampa jgn dok pertahan sgt boy hampa depan member2 dia...nnti boy hampa rasa mcm diri dia lemah sgt,xpsai jadi pondan.",Ringan
"Hampa kalau ada awek/marka/gf,hampa peringat depa sikit...kalau lelaki dok sembang2 jgn dok menyampuk buat serupa sempoi. Puney mau?",Ringan
"Hidup tanpa cinta pasti hampa,Hidup gila harta pasti celaka,Hidup bersyukur &amp; apa adanya, Pasti bahagia.",Ringan
Kini di udara: CINTA HAMPA - D;LLOYD. Dengar Online:,Tidak Ada
"Kadang cewek suka masang topeng sok tegar, sok fine, padahal hatinya lagi sedih banget",Ringan
"Kadang cewek suka masang topeng sok tegar, sok fine, padahal hatinya lagi sedih banget.",Ringan
"""Jika rakyat pergi ketika penguasa pidato kita harus hati2 barangkali mereka putus asa,"" - widji thukul #pagikawan",Tidak Ada
Berdoa adalah senjata terbaik umat Islam jadi jangan putus asa untuk terus berdoa.,Tidak Ada
"#GOLDENTIME : ya Allah, beri pengharapan bagi sahabat kami yang sedang putus asa. Sungguh Engkau Maha Pemberi Harapan | #SRUDUKFOLLOW",Tidak Ada
"♥ Jika telah hampa, mengapa kita tidak saling melupa saja? #CatatanGina",Ringan
Orang yang bijak adalah orang yang tak mengenal putus asa,Tidak Ada
"Ketika kamu sedang putus asa , disaat itulah sebenarnya kamu sedang berusaha untuk berbesar hati.",Tidak Ada
Masa yg berlalu akan memulihkan semua kedukaan&amp; kekecewaan. Paling penting jgn putus asa. Allah tdk membenarkan. Kecewa dunia jgn melampau2,Tidak Ada
"Aku selalu bersedih bila melihat orang2 yg putus asa di tengah jln, lalu berpikir bhw hidup tdk berpihak pada mrk. #MimpiSejutaDolar hal 271",Tidak Ada
"Putus asa itu menyerah tanpa melakukan semampunya, berserah diri itu berusaha dan ikhlas atas apa yang akan terjadi. #ask @ghinanurula",Tidak Ada
"Yang malming mau apel ke pacar/gebetan, masa pake tangan hampa. Bisa kaleess dibawain durian pancake @911pancake_JOG biar tambah disayang :3",Tidak Ada
"Tuhan takkan berikan cobaan melebihi kemampuanmu. Ketika putus asa, ingatlah, jika Tuhan memberinya padamu, Dia akan membantumu melewatinya.",Tidak Ada
"9.Yang ber #istighfar membuat syaithan putus asa sebab segala jerih payahnya di dunia justru buat si hamba termuliakan di surga. (Ali, RA)",Tidak Ada
"Hidup Mulia, atau Mati Syahid? Mati beriman, Hidup bermaruah. Minta ampun dengan Allah kalau buat silap, jangan putus asa dengan Allah!",Tidak Ada
"hari ini aqu sedih banget ,,,",Ringan
"Ada tmen2 twitter kan :) ""@Zhekal_ID: hari ini terasa hari yg sangat siksa ... tdk ada senyum .. tidak ada segalanya bagi ku semuanya hampa",Tidak Ada
"Gagal itu celaka kecil, tetapi putus asa adalah malapetaka yang paling besar.",Tidak Ada
"Jangan pernah putus asa, selalu berikan yg terbaik yg Anda bisa. Mungkin ada yg membenci kegigihanmu, tapi itu urusan mereka.",Tidak Ada
"Jangan mudah putus asa kawan, walau hidup tak semudah aladin meminta pada lampu wasiatnya. ~@GinaMahdian",Tidak Ada
Saat kamu merasa lemah dan putus asa; Jangan biarkan keadaan itu menguasaimu; Ingat! Tuhan selalu memberi Kekuatan #HappyFebruary,Tidak Ada
"Dengan berpikir positif seperti itu, kami terhindar dari perasaan putus asa dan frustrasi dengan menyalahkan diri sendiri. #MSD",Tidak Ada
"Tuhan takkan berikan cobaan melebihi kemampuanmu. Ketika putus asa, ingatlah, jika Tuhan memberinya padamu, Dia akan membantumu melewatinya.",Tidak Ada
"Bila nak buat benda baik, banyak saja halangan. Kerana Allah sedang menguji kekuatan hati kita dalam membuat kebaikan. Jangan putus asa.",Tidak Ada
"Spitzer, Teleskop Antariksa Penjelajah Ruang Hampa",Ringan
"Tuhan takkan berikan cobaan melebihi kemampuanmu. Ketika putus asa, ingatlah, jika Tuhan memberinya padamu, Dia akan membantumu melewatinya.",Tidak Ada
Temen2 maaf banget @SOS_ANTV edisi imlek nya ditayangkan hari senin yah.. Aku nya jg sedih :( maaf yah,Ringan
YOTers! Pernahkah kalian merasa putus asa dalam kehidupan? Pasti semua orang pernah merasakan hal tersebut&gt; #TOPNotes,Tidak Ada
Sifat baik ialah tidak pernah putus-asa dan tidak pernah gentar.,Tidak Ada
"Kekosongan yang paling absolut RT @bonggi yah, apa itu hampa?",Tidak Ada
"Tk - salam ""@PsyfullBahrin: @HasniYatim doakan yg terbaik supaya mnang..bkn kite nak pikir kalah ker ape...yg pnting jgn putus asa..""",Tidak Ada
"Janganlah berputus asa. Tetapi kalau anda sampai berada dalam keadaan putus asa, berjuanglah terus meskipun dalam keadaan putus asa.",Tidak Ada
"Berharap pada manusia bisa bikin putus asa. Berharap janji Allah, pasti terlaksana #SRUDUKFOLLOW",Tidak Ada
spt parpol menuntut dana saksi RT @ErrosDjarot40: Menuntut yang bukan haknya tidak akan mengubah apa-apa. Itu hanya sebuah cara putus asa.,Tidak Ada
"Kalau nak kebahagiaan dalam hubungan awak, Berusalah, Jangan pernah putus asa, InsyaAllah kebahagiaan itu akan menghiasi hubugan awak :')",Tidak Ada
Walaupun cinta saya ditolak.Namun saya tetap takkan berputus asa awak.Saya akan tetap dapatkan cinta awak tu.Takkan putus asa.,Tidak Ada
UGM kedokteran - pedaftaran 29339 yg diterima hanya 602 💔💔💔 putus asa jadinya [pic] —,Tidak Ada
@Danish_Dhaar ye china hampa koun hai,Tidak Ada
"Score, Hampa 5 CICPC 0",Ringan
Daun yang jatuh tak pernah menyalahkan angin. Kenapa manusia yg putus asa selalu menyalahkan takdir??,Tidak Ada
"Tak mengapa, dunia tidak seluas daun kelor. Hilang di satu sisi ya cari lagi. Yang penting usaha terus jangan putus asa. ~@GinaMahdian",Tidak Ada
Sementara tiga orang yg captionnya menarik bakalan dapet Ipod Shuffle #SuperSoccerCaptionQuiz Jadi jgn putus asa krn yg nge-like dikit.,Tidak Ada
:((( RT @asteriaola: @aMrazing ini sedih banget kak :((,Tidak Ada
""" KeadiLan tanpa kekuatan adaLah HAMPA, tapi kekuatan tanpa keadiLan hanyaLah berupa KEKERASAN "" (Uzumaki Nagato)",Tidak Ada
"Jangan pernah putus asa. Itu rahsia. Semua tahu, tapi tidak semua amalkan.",Tidak Ada
"""Harapan hampa kaliii @sahroniagler: @TanteFitha jgn tan,..msh ada harapan indah mnunggu tante""",Tidak Ada
"""@cyida_syahidah Jangan putus asa jika ALLAH menunda apa2 yang kamu sukai.Jangan bersedih hati.Tapi bersabar dan tersenyumlah. Senyumlah :)",Tidak Ada
Apa enaknya hidup penuh uang tapi hati hampa? Satu sosialita AS pindah ke India karena cinta.,Tidak Ada
pantang menyerah dan putus asa&gt;&gt;&gt;,Tidak Ada
"shabat saya keras kepala, dia dah tak tegur kakak kan... — Hmm doa yang terbaik. Jangan putus asa untuk memberi ...",Tidak Ada
"Tuhan takkan berikan cobaan melebihi kemampuanmu. Ketika putus asa, ingatlah, jika Tuhan memberinya padamu, Dia akan membantumu melewatinya.",Tidak Ada
Hampa rasanya sehari tanpa liat Twitter. :| #Ketik2,Ringan
Score Hampa 3 CICPC 0,Ringan
"#GOLDENTIME : ya Allah, beri pengharapan bagi sahabat kami yang sedang putus asa. Sungguh Engkau Maha Pemberi Harapan | #SRUDUKFOLLOW",Tidak Ada
"Aku mengingatmu disetiap doaku, aku menyentuhmu dalam anganku. Sungguh, tak ada apa-apa kecuali rasa hampa dalam ketabahanku. ~ @bukanbeggo",Ringan
Syaitan tidak kenal erti putus asa selagi belum sampainya Kiamat . Sama-samalah kita belajar memperbetulkan diri sebelum dipanggil Illahi .,Tidak Ada
Menuntut yang bukan haknya tidak akan mengubah apa-apa. Itu hanya sebuah cara putus asa.,Tidak Ada
"Hampa ni, bagi nama profail Mukabuku/Pengicau tu come-come sikit boleh dak? Nama tu kan doa..? Ehemmm.",Ringan
"Yang terkena bencana dimuliakan saat sabar, tetap optimis dan tidak mudah putus asa #BangkitkanKemanusiaanKita",Tidak Ada
Selalu ada harapan. Jangan putus asa. Mario Teguh,Tidak Ada
"[FOTO] Biar kamu gak sedih terus, nih MBDC kasih gambar anak kecil yang lucu banget: #artikelMBDC",Sedang
"@apheizt jgn putus asa, dicoba lagi besok :) sampai tgl 3 Februari kok :)",Tidak Ada
Kita belum kalah selama belum menyerah! #ItStartsWithYou RT @daraprayoga_ Jangan putus asa! | Cc: @anakkosttt,Tidak Ada
Jangan putus asa! #ItStartsWithYou | Cc: @anakkosttt,Tidak Ada
“Saya menyeru kepada semua penyokong Johor agar jangan lekas putus asa. Berikanlah masa kepada pasukan kita...,Tidak Ada
"Tegas akan diri sendiri, buang pikiran negatif dan lakukan yang baik. Kegelisahan hanya milik mereka yang putus asa....!!",Tidak Ada
"Putus asa dan patah semangat, merugikan kita sendiri...ayo semangat!!!!",Tidak Ada
“Saya menyeru kepada semua penyokong Johor agar jangan lekas putus asa. Berikanlah masa kepada pasukan kita...,Tidak Ada
"Kalau nak kebahagiaan dalam hubungan awak, Berusalah, Jangan pernah putus asa, InsyaAllah kebahagiaan itu akan menghiasi hubugan awak :')",Tidak Ada
Walaupun cinta saya ditolak.Namun saya tetap takkan berputus asa awak.Saya akan tetap dapatkan cinta awak tu.Takkan putus asa.,Tidak Ada
Syaitan tidak kenal erti putus asa selagi belum sampainya Kiamat . Sama-samalah kita belajar memperbetulkan diri sebelum dipanggil Illahi .,Tidak Ada
Putus asa itu bukan sifat orang mukmin.. Kuatlah wahai diri.. Ya Allah jauhkan kami dari sifat malas dan berputus asa. Fighting ☻☻,Tidak Ada
Perangai Hampa 3 memang bagus. Aku tabit weyhh ! harap boleh mampoih cepat ! semak hdup aku !,Ringan
"Janganlah putus asa ketika pikiran sdg tumpul, kadang2 orang yg tumpul otaknya tetapi tidak putus asa lebih maju drpd orang cerdas tpi malas",Tidak Ada
#ArianaRose - Muka hampa je diorang ni? Kenapa eh? Kecewa ke redha tu? Saksikan kisah mereka jam 7mlm…,Ringan
hidup ini hampa tanpa mina /ga,Ringan
"Nnahhh!!! ""@Relati0nshit_: LalaSeksi yakali make gigolo mah kaya udh ga laku n putus asa bgt kesannya""",Tidak Ada
gmn hampa bisa begitu menyakitkan? harusnya berarti tidak apa-apa tidak ada masalah. termasuk rasa sakit. - Perahu Kertas,Ringan
Sweeden: Jangan putus asa #SHNasional,Tidak Ada
"#GOLDENTIME : ya Allah, beri harapan bagi sahabat kami yang putus asa. Sungguh Engkau Maha Pemberi harapan | #SRUDUKFOLLOW",Tidak Ada
"Sehebat dan sekaya apapun hidupmu, tanpa Cinta, ia akan HAMPA TAK BERGUNA #BM",Ringan
"Sedih banget rasanya, kalo sesuatu yg kita anggap cukup penting utk hidup kita &amp; memiliki nilai history bagus. Tapi harus hilang begitu saja",Ringan
"Baru putus itu wajar kalo sedih/nangis mulu. Bukan perkara dia lemah/cengeng, tapi itu soal perasaannya yang belum ikhlas buat ngelepasnya.",Tidak Ada
"@gs_iu yu ngomongnya jan muter2, td yu keliatan putus asa, tapi skrg kenapa yoon yang keliatan kaya putus asa yuu :')",Tidak Ada
"Kelembutan dan kebaikan bukanlah tanda-tanda kelemahan dan putus asa, tetapi adalah penjelmaan sebuah kekuatan. - Kahlil Gibran",Tidak Ada
"Semoga Allah berikan kesembuhan untuknya, Allah turunkan sakit beserta obatnya dan tidak boleh putus asa dari rahmat Allah @projectmoa2",Tidak Ada
jangan mudah putus asa lakukan yang terbaik,Tidak Ada
"Crystal Palace Putus Asa tak Kunjung Dapat Pemain Baru: Manajer Crystal Palace Tony Pulis, kecewa dengan perge...",Tidak Ada
"Hidup tanpa cinta pasti hampa,Hidup gila harta pasti celaka,Hidup bersyukur &amp; apa adanya, Pasti bahagia.",Ringan
Jangan pernah memberi harapan hampa. Karena seseorang akan merasa sangat tersakiti ketika dia menyadari bahwa cintanya dibalas dusta.,Ringan
"Aku juga, Soni, tp keren krn masih tetap mau bertahan RT @soniosin ayah aku putus asa :( gmn caranya utk bangkit?",Tidak Ada
"Putus cinta bukan berarti putus asa dan harapan, tapi putus cinta menjadikan kita lebih dewasa dan kuat.",Tidak Ada
"Sedih ya, yang dulu perhatian bgt, sekarang jadi cuek banget. :'')))",Ringan
"Sedih ya, yang dulu deket banget, sekarang jauh banget. :')",Ringan
""" KeadiLan tanpa kekuatan adaLah HAMPA, tapi kekuatan tanpa keadiLan hanyaLah berupa KEKERASAN "" (Uzumaki Nagato)",Tidak Ada
Orang yang bijak adalah orang yang tak mengenal putus asa,Tidak Ada
"Sehebat dan sekaya apapun hidupmu, tanpa Cinta, ia akan HAMPA TAK BERGUNA #BM",Ringan
"Terkadang rasa pesimis sering kita alami. Tapi ingat jangan pernah putus asa, JANGAN menyerah",Tidak Ada
Terima kasih jika ada suara yang menegur. Sayang hampa kerana Allah.,Ringan
"shio NAGA - Tak mudah putus asa, Enak diajak curhat, Bertanggung jawab, Pemalas dan Setia.",Tidak Ada
"Manusia tidak jemu memohon kebaikan, dan jika mereka ditimpa malapetaka dia menjadi putus asa lagi putus harapan (Qs 41:49)",Tidak Ada
Biar putus selipar.. Jangan putus asa orait?? :),Tidak Ada
Putus asa adalah sumber kesesatan dan kegalauan hati adalah pangkal dari penderitaan jiwa,Tidak Ada
"Hidupku terasa hampa tanpa seorang ayah,otakku buntu saat jauh dr ibu [pic] —",Ringan
Lazio Belum Dapatkan Pengganti Klose: Lazio nyaris putus asa mencari striker baru di bursa transfer Januari ini.,Tidak Ada
@berusgigi hampa lepaih tangan langsung dr mula smpai habis,Tidak Ada
"@berusgigi tak dak sapa byr dan jaga pun. Sbb state tak jaga la kami dok jaga. Harap hampa mmg gaji belas ribu, x ambik pot pun :)",Tidak Ada
"Kalau nak kebahagiaan dalam hubungan awak, Berusalah, Jangan pernah putus asa, InsyaAllah kebahagiaan itu akan menghiasi hubugan awak :')",Tidak Ada
"5. Ada jg yg mengatakan, “ber #Hijab itu susah mendapatkan pekerjaan” | ukhty, Allah lah Sang Pengatur Rezeki ga boleh lgs putus asa gitu.",Tidak Ada
"@Gar_Boetar Beuh, AVB pada galau berat dulu men.... XD",Tidak Ada
"Setiap cobaan yang datang, jangan membuat kita putus asa, yakin sang Khaliq menyayangi kita, bencana, batu kerikil yg harus dilalui.",Tidak Ada
Hampa,Ringan
"Sebelum bercakap, dengar dulu. Sebelum bertindak, fikir dulu. Sebelum putus asa cuba dulu. Sebelum mendoakan orang lain, maafkan dia dulu",Tidak Ada
